Sexo;Provincias;Tasas;Periodo;Total
Ambos sexos;38 Santa Cruz de Tenerife;Tasa de empleo de la población;2021T4;47,11
Ambos sexos;38 Santa Cruz de Tenerife;Tasa de empleo de la población;2021T3;44,55
Ambos sexos;38 Santa Cruz de Tenerife;Tasa de empleo de la población;2021T2;41,91
Ambos sexos;38 Santa Cruz de Tenerife;Tasa de empleo de la población;2021T1;41,80
Ambos sexos;40 Segovia;Tasa de actividad;2023T4;59,18
Ambos sexos;40 Segovia;Tasa de actividad;2023T3;60,42
Ambos sexos;40 Segovia;Tasa de actividad;2023T2;61,28
Ambos sexos;40 Segovia;Tasa de actividad;2023T1;58,81
Ambos sexos;40 Segovia;Tasa de actividad;2022T4;58,10
Ambos sexos;40 Segovia;Tasa de actividad;2022T3;59,91
Ambos sexos;40 Segovia;Tasa de actividad;2022T2;59,18
Ambos sexos;40 Segovia;Tasa de actividad;2022T1;57,79
Ambos sexos;40 Segovia;Tasa de actividad;2021T4;57,66
Ambos sexos;40 Segovia;Tasa de actividad;2021T3;59,53
Ambos sexos;40 Segovia;Tasa de actividad;2021T2;60,06
Ambos sexos;40 Segovia;Tasa de actividad;2021T1;57,60
Ambos sexos;40 Segovia;Tasa de paro de la población;2023T4;8,01
Ambos sexos;40 Segovia;Tasa de paro de la población;2023T3;10,17
Ambos sexos;40 Segovia;Tasa de paro de la población;2023T2;6,64
Ambos sexos;40 Segovia;Tasa de paro de la población;2023T1;7,51
Ambos sexos;40 Segovia;Tasa de paro de la población;2022T4;7,23
Ambos sexos;40 Segovia;Tasa de paro de la población;2022T3;9,64
Ambos sexos;40 Segovia;Tasa de paro de la población;2022T2;7,74
Ambos sexos;40 Segovia;Tasa de paro de la población;2022T1;8,94
Ambos sexos;40 Segovia;Tasa de paro de la población;2021T4;10,10
Ambos sexos;40 Segovia;Tasa de paro de la población;2021T3;8,17
Ambos sexos;40 Segovia;Tasa de paro de la población;2021T2;10,91
Ambos sexos;40 Segovia;Tasa de paro de la población;2021T1;9,62
Ambos sexos;40 Segovia;Tasa de empleo de la población;2023T4;54,43
Ambos sexos;40 Segovia;Tasa de empleo de la población;2023T3;54,27
Ambos sexos;40 Segovia;Tasa de empleo de la población;2023T2;57,22
Ambos sexos;40 Segovia;Tasa de empleo de la población;2023T1;54,40
Ambos sexos;40 Segovia;Tasa de empleo de la población;2022T4;53,90
Ambos sexos;40 Segovia;Tasa de empleo de la población;2022T3;54,14
Ambos sexos;40 Segovia;Tasa de empleo de la población;2022T2;54,60
Ambos sexos;40 Segovia;Tasa de empleo de la población;2022T1;52,62
Ambos sexos;40 Segovia;Tasa de empleo de la población;2021T4;51,83
Ambos sexos;40 Segovia;Tasa de empleo de la población;2021T3;54,67
Ambos sexos;40 Segovia;Tasa de empleo de la población;2021T2;53,51
Ambos sexos;40 Segovia;Tasa de empleo de la población;2021T1;52,06
Ambos sexos;41 Sevilla;Tasa de actividad;2023T4;58,21
Ambos sexos;41 Sevilla;Tasa de actividad;2023T3;57,91
Ambos sexos;41 Sevilla;Tasa de actividad;2023T2;58,18
Ambos sexos;41 Sevilla;Tasa de actividad;2023T1;58,80
Ambos sexos;41 Sevilla;Tasa de actividad;2022T4;58,14
Ambos sexos;41 Sevilla;Tasa de actividad;2022T3;59,19
Ambos sexos;41 Sevilla;Tasa de actividad;2022T2;57,59
Ambos sexos;41 Sevilla;Tasa de actividad;2022T1;57,96
Ambos sexos;41 Sevilla;Tasa de actividad;2021T4;58,59
Ambos sexos;41 Sevilla;Tasa de actividad;2021T3;58,14
Ambos sexos;41 Sevilla;Tasa de actividad;2021T2;58,63
Ambos sexos;41 Sevilla;Tasa de actividad;2021T1;57,43
Ambos sexos;41 Sevilla;Tasa de paro de la población;2023T4;15,69
Ambos sexos;41 Sevilla;Tasa de paro de la población;2023T3;16,25
Ambos sexos;41 Sevilla;Tasa de paro de la población;2023T2;17,73
Ambos sexos;41 Sevilla;Tasa de paro de la población;2023T1;16,89
Ambos sexos;41 Sevilla;Tasa de paro de la población;2022T4;16,06
Ambos sexos;41 Sevilla;Tasa de paro de la población;2022T3;17,57
Ambos sexos;41 Sevilla;Tasa de paro de la población;2022T2;17,89
Ambos sexos;41 Sevilla;Tasa de paro de la población;2022T1;17,95
Ambos sexos;41 Sevilla;Tasa de paro de la población;2021T4;19,92
Ambos sexos;41 Sevilla;Tasa de paro de la población;2021T3;23,05
Ambos sexos;41 Sevilla;Tasa de paro de la población;2021T2;21,35
Ambos sexos;41 Sevilla;Tasa de paro de la población;2021T1;23,81
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2023T4;49,08
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2023T3;48,50
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2023T2;47,87
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2023T1;48,87
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2022T4;48,80
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2022T3;48,79
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2022T2;47,29
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2022T1;47,56
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2021T4;46,92
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2021T3;44,74
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2021T2;46,11
Ambos sexos;41 Sevilla;Tasa de empleo de la población;2021T1;43,76
Ambos sexos;42 Soria;Tasa de actividad;2023T4;60,21
Ambos sexos;42 Soria;Tasa de actividad;2023T3;57,57
Ambos sexos;42 Soria;Tasa de actividad;2023T2;55,80
Ambos sexos;42 Soria;Tasa de actividad;2023T1;55,90
Ambos sexos;42 Soria;Tasa de actividad;2022T4;58,05
Ambos sexos;42 Soria;Tasa de actividad;2022T3;60,37
Ambos sexos;42 Soria;Tasa de actividad;2022T2;60,40
Ambos sexos;42 Soria;Tasa de actividad;2022T1;59,10
Ambos sexos;42 Soria;Tasa de actividad;2021T4;58,91
Ambos sexos;42 Soria;Tasa de actividad;2021T3;59,00
Ambos sexos;42 Soria;Tasa de actividad;2021T2;59,94
Ambos sexos;42 Soria;Tasa de actividad;2021T1;55,76
Ambos sexos;42 Soria;Tasa de paro de la población;2023T4;5,36
Ambos sexos;42 Soria;Tasa de paro de la población;2023T3;7,69
Ambos sexos;42 Soria;Tasa de paro de la población;2023T2;8,00
Ambos sexos;42 Soria;Tasa de paro de la población;2023T1;11,33
Ambos sexos;42 Soria;Tasa de paro de la población;2022T4;7,87
Ambos sexos;42 Soria;Tasa de paro de la población;2022T3;8,03
Ambos sexos;42 Soria;Tasa de paro de la población;2022T2;7,32
Ambos sexos;42 Soria;Tasa de paro de la población;2022T1;8,07
Ambos sexos;42 Soria;Tasa de paro de la población;2021T4;6,99
Ambos sexos;42 Soria;Tasa de paro de la población;2021T3;6,16
Ambos sexos;42 Soria;Tasa de paro de la población;2021T2;11,05
Ambos sexos;42 Soria;Tasa de paro de la población;2021T1;9,73
Ambos sexos;42 Soria;Tasa de empleo de la población;2023T4;56,99
Ambos sexos;42 Soria;Tasa de empleo de la población;2023T3;53,14
Ambos sexos;42 Soria;Tasa de empleo de la población;2023T2;51,34
Ambos sexos;42 Soria;Tasa de empleo de la población;2023T1;49,57
Ambos sexos;42 Soria;Tasa de empleo de la población;2022T4;53,48
Ambos sexos;42 Soria;Tasa de empleo de la población;2022T3;55,53
Ambos sexos;42 Soria;Tasa de empleo de la población;2022T2;55,98
Ambos sexos;42 Soria;Tasa de empleo de la población;2022T1;54,33
Ambos sexos;42 Soria;Tasa de empleo de la población;2021T4;54,79
Ambos sexos;42 Soria;Tasa de empleo de la población;2021T3;55,36
Ambos sexos;42 Soria;Tasa de empleo de la población;2021T2;53,32
Ambos sexos;42 Soria;Tasa de empleo de la población;2021T1;50,33
Ambos sexos;43 Tarragona;Tasa de actividad;2023T4;58,71
Ambos sexos;43 Tarragona;Tasa de actividad;2023T3;60,38
Ambos sexos;43 Tarragona;Tasa de actividad;2023T2;58,94
Ambos sexos;43 Tarragona;Tasa de actividad;2023T1;57,74
Ambos sexos;43 Tarragona;Tasa de actividad;2022T4;57,22
Ambos sexos;43 Tarragona;Tasa de actividad;2022T3;57,78
Ambos sexos;43 Tarragona;Tasa de actividad;2022T2;56,53
Ambos sexos;43 Tarragona;Tasa de actividad;2022T1;56,08
Ambos sexos;43 Tarragona;Tasa de actividad;2021T4;56,42
Ambos sexos;43 Tarragona;Tasa de actividad;2021T3;59,04
Ambos sexos;43 Tarragona;Tasa de actividad;2021T2;57,71
Ambos sexos;43 Tarragona;Tasa de actividad;2021T1;59,02
Ambos sexos;43 Tarragona;Tasa de paro de la población;2023T4;14,45
Ambos sexos;43 Tarragona;Tasa de paro de la población;2023T3;9,59
Ambos sexos;43 Tarragona;Tasa de paro de la población;2023T2;7,96
Ambos sexos;43 Tarragona;Tasa de paro de la población;2023T1;11,90
Ambos sexos;43 Tarragona;Tasa de paro de la población;2022T4;9,81
Ambos sexos;43 Tarragona;Tasa de paro de la población;2022T3;10,76
Ambos sexos;43 Tarragona;Tasa de paro de la población;2022T2;10,63
Ambos sexos;43 Tarragona;Tasa de paro de la población;2022T1;12,82
Ambos sexos;43 Tarragona;Tasa de paro de la población;2021T4;12,62
Ambos sexos;43 Tarragona;Tasa de paro de la población;2021T3;11,76
Ambos sexos;43 Tarragona;Tasa de paro de la población;2021T2;12,67
Ambos sexos;43 Tarragona;Tasa de paro de la población;2021T1;15,51
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2023T4;50,23
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2023T3;54,59
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2023T2;54,25
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2023T1;50,86
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2022T4;51,60
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2022T3;51,56
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2022T2;50,52
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2022T1;48,90
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2021T4;49,30
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2021T3;52,09
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2021T2;50,40
Ambos sexos;43 Tarragona;Tasa de empleo de la población;2021T1;49,86
Ambos sexos;44 Teruel;Tasa de actividad;2023T4;58,28
Ambos sexos;44 Teruel;Tasa de actividad;2023T3;57,72
Ambos sexos;44 Teruel;Tasa de actividad;2023T2;57,42
Ambos sexos;44 Teruel;Tasa de actividad;2023T1;55,34
Ambos sexos;44 Teruel;Tasa de actividad;2022T4;54,86
Ambos sexos;44 Teruel;Tasa de actividad;2022T3;56,96
Ambos sexos;44 Teruel;Tasa de actividad;2022T2;57,96
Ambos sexos;44 Teruel;Tasa de actividad;2022T1;58,31
Ambos sexos;44 Teruel;Tasa de actividad;2021T4;56,69
Ambos sexos;44 Teruel;Tasa de actividad;2021T3;57,87
Ambos sexos;44 Teruel;Tasa de actividad;2021T2;57,17
Ambos sexos;44 Teruel;Tasa de actividad;2021T1;54,83
Ambos sexos;44 Teruel;Tasa de paro de la población;2023T4;9,46
Ambos sexos;44 Teruel;Tasa de paro de la población;2023T3;8,31
Ambos sexos;44 Teruel;Tasa de paro de la población;2023T2;8,85
Ambos sexos;44 Teruel;Tasa de paro de la población;2023T1;11,14
Ambos sexos;44 Teruel;Tasa de paro de la población;2022T4;9,73
Ambos sexos;44 Teruel;Tasa de paro de la población;2022T3;6,53
Ambos sexos;44 Teruel;Tasa de paro de la población;2022T2;9,07
Ambos sexos;44 Teruel;Tasa de paro de la población;2022T1;10,35
Ambos sexos;44 Teruel;Tasa de paro de la población;2021T4;7,33
Ambos sexos;44 Teruel;Tasa de paro de la población;2021T3;7,05
Ambos sexos;44 Teruel;Tasa de paro de la población;2021T2;8,55
Ambos sexos;44 Teruel;Tasa de paro de la población;2021T1;10,60
Ambos sexos;44 Teruel;Tasa de empleo de la población;2023T4;52,77
Ambos sexos;44 Teruel;Tasa de empleo de la población;2023T3;52,93
Ambos sexos;44 Teruel;Tasa de empleo de la población;2023T2;52,34
Ambos sexos;44 Teruel;Tasa de empleo de la población;2023T1;49,17
Ambos sexos;44 Teruel;Tasa de empleo de la población;2022T4;49,52
Ambos sexos;44 Teruel;Tasa de empleo de la población;2022T3;53,24
Ambos sexos;44 Teruel;Tasa de empleo de la población;2022T2;52,70
Ambos sexos;44 Teruel;Tasa de empleo de la población;2022T1;52,28
Ambos sexos;44 Teruel;Tasa de empleo de la población;2021T4;52,54
Ambos sexos;44 Teruel;Tasa de empleo de la población;2021T3;53,79
Ambos sexos;44 Teruel;Tasa de empleo de la población;2021T2;52,28
Ambos sexos;44 Teruel;Tasa de empleo de la población;2021T1;49,02
Ambos sexos;45 Toledo;Tasa de actividad;2023T4;58,76
Ambos sexos;45 Toledo;Tasa de actividad;2023T3;60,71
Ambos sexos;45 Toledo;Tasa de actividad;2023T2;61,26
Ambos sexos;45 Toledo;Tasa de actividad;2023T1;61,01
Ambos sexos;45 Toledo;Tasa de actividad;2022T4;61,31
Ambos sexos;45 Toledo;Tasa de actividad;2022T3;61,46
Ambos sexos;45 Toledo;Tasa de actividad;2022T2;62,04
Ambos sexos;45 Toledo;Tasa de actividad;2022T1;61,87
Ambos sexos;45 Toledo;Tasa de actividad;2021T4;63,39
Ambos sexos;45 Toledo;Tasa de actividad;2021T3;63,58
Ambos sexos;45 Toledo;Tasa de actividad;2021T2;63,17
Ambos sexos;45 Toledo;Tasa de actividad;2021T1;59,79
Ambos sexos;45 Toledo;Tasa de paro de la población;2023T4;11,84
Ambos sexos;45 Toledo;Tasa de paro de la población;2023T3;11,93
Ambos sexos;45 Toledo;Tasa de paro de la población;2023T2;13,43
Ambos sexos;45 Toledo;Tasa de paro de la población;2023T1;16,55
Ambos sexos;45 Toledo;Tasa de paro de la población;2022T4;15,28
Ambos sexos;45 Toledo;Tasa de paro de la población;2022T3;15,56
Ambos sexos;45 Toledo;Tasa de paro de la población;2022T2;14,93
Ambos sexos;45 Toledo;Tasa de paro de la población;2022T1;13,02
Ambos sexos;45 Toledo;Tasa de paro de la población;2021T4;14,08
Ambos sexos;45 Toledo;Tasa de paro de la población;2021T3;17,13
Ambos sexos;45 Toledo;Tasa de paro de la población;2021T2;18,28
Ambos sexos;45 Toledo;Tasa de paro de la población;2021T1;16,77
Ambos sexos;45 Toledo;Tasa de empleo de la población;2023T4;51,80
Ambos sexos;45 Toledo;Tasa de empleo de la población;2023T3;53,47
Ambos sexos;45 Toledo;Tasa de empleo de la población;2023T2;53,03
Ambos sexos;45 Toledo;Tasa de empleo de la población;2023T1;50,92
Ambos sexos;45 Toledo;Tasa de empleo de la población;2022T4;51,93
Ambos sexos;45 Toledo;Tasa de empleo de la población;2022T3;51,90
Ambos sexos;45 Toledo;Tasa de empleo de la población;2022T2;52,77
Ambos sexos;45 Toledo;Tasa de empleo de la población;2022T1;53,81
Ambos sexos;45 Toledo;Tasa de empleo de la población;2021T4;54,46
Ambos sexos;45 Toledo;Tasa de empleo de la población;2021T3;52,69
Ambos sexos;45 Toledo;Tasa de empleo de la población;2021T2;51,62
Ambos sexos;45 Toledo;Tasa de empleo de la población;2021T1;49,77
Ambos sexos;46 Valencia/València;Tasa de actividad;2023T4;60,90
Ambos sexos;46 Valencia/València;Tasa de actividad;2023T3;60,95
Ambos sexos;46 Valencia/València;Tasa de actividad;2023T2;59,40
Ambos sexos;46 Valencia/València;Tasa de actividad;2023T1;60,11
Ambos sexos;46 Valencia/València;Tasa de actividad;2022T4;59,57
Ambos sexos;46 Valencia/València;Tasa de actividad;2022T3;59,83
Ambos sexos;46 Valencia/València;Tasa de actividad;2022T2;59,18
Ambos sexos;46 Valencia/València;Tasa de actividad;2022T1;58,81
Ambos sexos;46 Valencia/València;Tasa de actividad;2021T4;58,86
Ambos sexos;46 Valencia/València;Tasa de actividad;2021T3;59,65
Ambos sexos;46 Valencia/València;Tasa de actividad;2021T2;59,54
Ambos sexos;46 Valencia/València;Tasa de actividad;2021T1;57,47
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2023T4;11,93
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2023T3;11,55
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2023T2;11,39
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2023T1;12,53
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2022T4;12,26
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2022T3;13,78
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2022T2;12,36
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2022T1;11,65
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2021T4;12,05
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2021T3;15,26
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2021T2;16,11
Ambos sexos;46 Valencia/València;Tasa de paro de la población;2021T1;14,75
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2023T4;53,64
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2023T3;53,91
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2023T2;52,64
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2023T1;52,57
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2022T4;52,27
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2022T3;51,59
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2022T2;51,87
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2022T1;51,96
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2021T4;51,77
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2021T3;50,55
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2021T2;49,95
Ambos sexos;46 Valencia/València;Tasa de empleo de la población;2021T1;48,99
Ambos sexos;47 Valladolid;Tasa de actividad;2023T4;55,87
Ambos sexos;47 Valladolid;Tasa de actividad;2023T3;56,31
Ambos sexos;47 Valladolid;Tasa de actividad;2023T2;55,59
Ambos sexos;47 Valladolid;Tasa de actividad;2023T1;55,36
Ambos sexos;47 Valladolid;Tasa de actividad;2022T4;54,83
Ambos sexos;47 Valladolid;Tasa de actividad;2022T3;54,18
Ambos sexos;47 Valladolid;Tasa de actividad;2022T2;54,49
Ambos sexos;47 Valladolid;Tasa de actividad;2022T1;54,08
Ambos sexos;47 Valladolid;Tasa de actividad;2021T4;53,91
Ambos sexos;47 Valladolid;Tasa de actividad;2021T3;53,75
Ambos sexos;47 Valladolid;Tasa de actividad;2021T2;54,88
Ambos sexos;47 Valladolid;Tasa de actividad;2021T1;56,48
Ambos sexos;47 Valladolid;Tasa de paro de la población;2023T4;8,62
Ambos sexos;47 Valladolid;Tasa de paro de la población;2023T3;8,88
Ambos sexos;47 Valladolid;Tasa de paro de la población;2023T2;8,85
Ambos sexos;47 Valladolid;Tasa de paro de la población;2023T1;9,57
Ambos sexos;47 Valladolid;Tasa de paro de la población;2022T4;7,88
Ambos sexos;47 Valladolid;Tasa de paro de la población;2022T3;7,66
Ambos sexos;47 Valladolid;Tasa de paro de la población;2022T2;9,35
Ambos sexos;47 Valladolid;Tasa de paro de la población;2022T1;9,42
Ambos sexos;47 Valladolid;Tasa de paro de la población;2021T4;8,47
Ambos sexos;47 Valladolid;Tasa de paro de la población;2021T3;9,66
Ambos sexos;47 Valladolid;Tasa de paro de la población;2021T2;12,52
Ambos sexos;47 Valladolid;Tasa de paro de la población;2021T1;12,08
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2023T4;51,05
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2023T3;51,31
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2023T2;50,67
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2023T1;50,06
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2022T4;50,51
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2022T3;50,03
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2022T2;49,39
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2022T1;48,99
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2021T4;49,34
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2021T3;48,56
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2021T2;48,01
Ambos sexos;47 Valladolid;Tasa de empleo de la población;2021T1;49,66
Ambos sexos;49 Zamora;Tasa de actividad;2023T4;53,06
Ambos sexos;49 Zamora;Tasa de actividad;2023T3;53,20
Ambos sexos;49 Zamora;Tasa de actividad;2023T2;50,18
Ambos sexos;49 Zamora;Tasa de actividad;2023T1;49,51
Ambos sexos;49 Zamora;Tasa de actividad;2022T4;50,83
Ambos sexos;49 Zamora;Tasa de actividad;2022T3;50,19
Ambos sexos;49 Zamora;Tasa de actividad;2022T2;50,28
Ambos sexos;49 Zamora;Tasa de actividad;2022T1;51,77
Ambos sexos;49 Zamora;Tasa de actividad;2021T4;51,18
Ambos sexos;49 Zamora;Tasa de actividad;2021T3;51,33
Ambos sexos;49 Zamora;Tasa de actividad;2021T2;51,06
Ambos sexos;49 Zamora;Tasa de actividad;2021T1;49,64
Ambos sexos;49 Zamora;Tasa de paro de la población;2023T4;15,41
Ambos sexos;49 Zamora;Tasa de paro de la población;2023T3;12,66
Ambos sexos;49 Zamora;Tasa de paro de la población;2023T2;11,48
Ambos sexos;49 Zamora;Tasa de paro de la población;2023T1;14,12
Ambos sexos;49 Zamora;Tasa de paro de la población;2022T4;14,09
Ambos sexos;49 Zamora;Tasa de paro de la población;2022T3;10,51
Ambos sexos;49 Zamora;Tasa de paro de la población;2022T2;12,10
Ambos sexos;49 Zamora;Tasa de paro de la población;2022T1;12,80
Ambos sexos;49 Zamora;Tasa de paro de la población;2021T4;8,87
